,S,I,R
3648,309.0,0.0,91.0
3649,309.0,0.0,91.0
3650,309.0,0.0,91.0
3651,309.0,0.0,91.0
3652,309.0,0.0,91.0
3653,309.0,0.0,91.0
3654,309.0,0.0,91.0
3655,309.0,0.0,91.0
3656,310.0,0.0,90.0
3657,310.0,0.0,90.0
3658,310.0,0.0,90.0
3659,310.0,0.0,90.0
3660,310.0,0.0,90.0
3661,310.0,0.0,90.0
3662,310.0,0.0,90.0
3663,310.0,0.0,90.0
3664,310.0,0.0,90.0
3665,310.0,0.0,90.0
3666,310.0,0.0,90.0
3667,310.0,0.0,90.0
3668,310.0,0.0,90.0
3669,310.0,0.0,90.0
3670,310.0,0.0,90.0
3671,310.0,0.0,90.0
3672,310.0,0.0,90.0
3673,310.0,0.0,90.0
3674,310.0,0.0,90.0
3675,310.0,0.0,90.0
3676,310.0,0.0,90.0
3677,310.0,0.0,90.0
3678,310.0,0.0,90.0
3679,310.0,0.0,90.0
3680,310.0,0.0,90.0
3681,310.0,0.0,90.0
3682,310.0,0.0,90.0
3683,310.0,0.0,90.0
3684,310.0,0.0,90.0
3685,310.0,0.0,90.0
3686,310.0,0.0,90.0
3687,310.0,0.0,90.0
3688,310.0,0.0,90.0
3689,310.0,0.0,90.0
3690,310.0,0.0,90.0
3691,310.0,0.0,90.0
3692,310.0,0.0,90.0
3693,310.0,0.0,90.0
3694,310.0,0.0,90.0
3695,310.0,0.0,90.0
3696,310.0,0.0,90.0
3697,310.0,0.0,90.0
3698,310.0,0.0,90.0
3699,310.0,0.0,90.0
3700,310.0,0.0,90.0
3701,310.0,0.0,90.0
3702,310.0,0.0,90.0
3703,310.0,0.0,90.0
3704,310.0,0.0,90.0
3705,310.0,0.0,90.0
3706,310.0,0.0,90.0
3707,310.0,0.0,90.0
3708,310.0,0.0,90.0
3709,310.0,0.0,90.0
3710,310.0,0.0,90.0
3711,310.0,0.0,90.0
3712,310.0,0.0,90.0
3713,310.0,0.0,90.0
3714,310.0,0.0,90.0
3715,310.0,0.0,90.0
3716,310.0,0.0,90.0
3717,310.0,0.0,90.0
3718,310.0,0.0,90.0
3719,310.0,0.0,90.0
3720,310.0,0.0,90.0
3721,310.0,0.0,90.0
3722,310.0,0.0,90.0
3723,310.0,0.0,90.0
3724,310.0,0.0,90.0
3725,310.0,0.0,90.0
3726,310.0,0.0,90.0
3727,310.0,0.0,90.0
3728,310.0,0.0,90.0
3729,310.0,0.0,90.0
3730,310.0,0.0,90.0
3731,310.0,0.0,90.0
3732,310.0,0.0,90.0
3733,310.0,0.0,90.0
3734,310.0,0.0,90.0
3735,310.0,0.0,90.0
3736,310.0,0.0,90.0
3737,310.0,0.0,90.0
3738,310.0,0.0,90.0
3739,310.0,0.0,90.0
3740,310.0,0.0,90.0
3741,310.0,0.0,90.0
3742,310.0,0.0,90.0
3743,310.0,0.0,90.0
3744,310.0,0.0,90.0
3745,310.0,0.0,90.0
3746,310.0,0.0,90.0
3747,310.0,0.0,90.0
3748,310.0,0.0,90.0
3749,310.0,0.0,90.0
3750,310.0,0.0,90.0
3751,310.0,0.0,90.0
3752,310.0,0.0,90.0
3753,310.0,0.0,90.0
3754,310.0,0.0,90.0
3755,310.0,0.0,90.0
3756,310.0,0.0,90.0
3757,310.0,0.0,90.0
3758,310.0,0.0,90.0
3759,310.0,0.0,90.0
3760,310.0,0.0,90.0
3761,310.0,0.0,90.0
3762,310.0,0.0,90.0
3763,310.0,0.0,90.0
3764,310.0,0.0,90.0
3765,310.0,0.0,90.0
3766,310.0,0.0,90.0
3767,310.0,0.0,90.0
3768,310.0,0.0,90.0
3769,310.0,0.0,90.0
3770,310.0,0.0,90.0
3771,310.0,0.0,90.0
3772,310.0,0.0,90.0
3773,310.0,0.0,90.0
3774,310.0,0.0,90.0
3775,310.0,0.0,90.0
3776,310.0,0.0,90.0
3777,310.0,0.0,90.0
3778,310.0,0.0,90.0
3779,310.0,0.0,90.0
3780,310.0,0.0,90.0
3781,310.0,0.0,90.0
3782,310.0,0.0,90.0
3783,310.0,0.0,90.0
3784,310.0,0.0,90.0
3785,310.0,0.0,90.0
3786,310.0,0.0,90.0
3787,310.0,0.0,90.0
3788,310.0,0.0,90.0
3789,310.0,0.0,90.0
3790,310.0,0.0,90.0
3791,310.0,0.0,90.0
3792,310.0,0.0,90.0
3793,310.0,0.0,90.0
3794,310.0,0.0,90.0
3795,310.0,0.0,90.0
3796,310.0,0.0,90.0
3797,310.0,0.0,90.0
3798,310.0,0.0,90.0
3799,310.0,0.0,90.0
3800,310.0,0.0,90.0
3801,310.0,0.0,90.0
3802,310.0,0.0,90.0
3803,310.0,0.0,90.0
3804,310.0,0.0,90.0
3805,310.0,0.0,90.0
3806,310.0,0.0,90.0
3807,310.0,0.0,90.0
3808,310.0,0.0,90.0
3809,310.0,0.0,90.0
3810,310.0,0.0,90.0
3811,310.0,0.0,90.0
3812,310.0,0.0,90.0
3813,310.0,0.0,90.0
3814,310.0,0.0,90.0
3815,310.0,0.0,90.0
3816,310.0,0.0,90.0
3817,310.0,0.0,90.0
3818,311.0,0.0,89.0
3819,311.0,0.0,89.0
3820,311.0,0.0,89.0
3821,311.0,0.0,89.0
3822,311.0,0.0,89.0
3823,311.0,0.0,89.0
3824,311.0,0.0,89.0
3825,311.0,0.0,89.0
3826,311.0,0.0,89.0
3827,311.0,0.0,89.0
3828,311.0,0.0,89.0
3829,311.0,0.0,89.0
3830,311.0,0.0,89.0
3831,311.0,0.0,89.0
3832,311.0,0.0,89.0
3833,311.0,0.0,89.0
3834,311.0,0.0,89.0
3835,311.0,0.0,89.0
3836,312.0,0.0,88.0
3837,312.0,0.0,88.0
3838,312.0,0.0,88.0
3839,312.0,0.0,88.0
3840,312.0,0.0,88.0
3841,312.0,0.0,88.0
3842,312.0,0.0,88.0
3843,312.0,0.0,88.0
3844,312.0,0.0,88.0
3845,312.0,0.0,88.0
3846,313.0,0.0,87.0
3847,313.0,0.0,87.0
3848,313.0,0.0,87.0
3849,313.0,0.0,87.0
3850,313.0,0.0,87.0
3851,313.0,0.0,87.0
3852,313.0,0.0,87.0
3853,313.0,0.0,87.0
3854,313.0,0.0,87.0
3855,313.0,0.0,87.0
3856,313.0,0.0,87.0
3857,313.0,0.0,87.0
3858,313.0,0.0,87.0
3859,313.0,0.0,87.0
3860,313.0,0.0,87.0
3861,313.0,0.0,87.0
3862,313.0,0.0,87.0
3863,313.0,0.0,87.0
3864,313.0,0.0,87.0
3865,313.0,0.0,87.0
3866,313.0,0.0,87.0
3867,313.0,0.0,87.0
3868,313.0,0.0,87.0
3869,313.0,0.0,87.0
3870,313.0,0.0,87.0
3871,313.0,0.0,87.0
3872,313.0,0.0,87.0
3873,313.0,0.0,87.0
3874,313.0,0.0,87.0
3875,313.0,0.0,87.0
3876,313.0,0.0,87.0
3877,313.0,0.0,87.0
3878,313.0,0.0,87.0
3879,313.0,0.0,87.0
3880,313.0,0.0,87.0
3881,313.0,0.0,87.0
3882,313.0,0.0,87.0
3883,313.0,0.0,87.0
3884,313.0,0.0,87.0
3885,313.0,0.0,87.0
3886,313.0,0.0,87.0
3887,313.0,0.0,87.0
3888,313.0,0.0,87.0
3889,313.0,0.0,87.0
3890,313.0,0.0,87.0
3891,313.0,0.0,87.0
3892,313.0,0.0,87.0
3893,313.0,0.0,87.0
3894,313.0,0.0,87.0
3895,313.0,0.0,87.0
3896,313.0,0.0,87.0
3897,313.0,0.0,87.0
3898,313.0,0.0,87.0
3899,313.0,0.0,87.0
3900,313.0,0.0,87.0
3901,313.0,0.0,87.0
3902,313.0,0.0,87.0
3903,313.0,0.0,87.0
3904,313.0,0.0,87.0
3905,313.0,0.0,87.0
3906,313.0,0.0,87.0
3907,313.0,0.0,87.0
3908,313.0,0.0,87.0
3909,313.0,0.0,87.0
3910,313.0,0.0,87.0
3911,313.0,0.0,87.0
3912,314.0,0.0,86.0
3913,314.0,0.0,86.0
3914,314.0,0.0,86.0
3915,314.0,0.0,86.0
3916,314.0,0.0,86.0
3917,314.0,0.0,86.0
3918,314.0,0.0,86.0
3919,314.0,0.0,86.0
3920,314.0,0.0,86.0
3921,314.0,0.0,86.0
3922,314.0,0.0,86.0
3923,314.0,0.0,86.0
3924,314.0,0.0,86.0
3925,314.0,0.0,86.0
3926,314.0,0.0,86.0
3927,314.0,0.0,86.0
3928,314.0,0.0,86.0
3929,314.0,0.0,86.0
3930,314.0,0.0,86.0
3931,314.0,0.0,86.0
3932,314.0,0.0,86.0
3933,314.0,0.0,86.0
3934,314.0,0.0,86.0
3935,314.0,0.0,86.0
3936,314.0,0.0,86.0
3937,314.0,0.0,86.0
3938,314.0,0.0,86.0
3939,314.0,0.0,86.0
3940,314.0,0.0,86.0
3941,314.0,0.0,86.0
3942,314.0,0.0,86.0
3943,314.0,0.0,86.0
3944,314.0,0.0,86.0
3945,314.0,0.0,86.0
3946,314.0,0.0,86.0
3947,314.0,0.0,86.0
3948,314.0,0.0,86.0
3949,314.0,0.0,86.0
3950,314.0,0.0,86.0
3951,315.0,0.0,85.0
3952,315.0,0.0,85.0
3953,315.0,0.0,85.0
3954,315.0,0.0,85.0
3955,315.0,0.0,85.0
3956,315.0,0.0,85.0
3957,315.0,0.0,85.0
3958,315.0,0.0,85.0
3959,315.0,0.0,85.0
3960,315.0,0.0,85.0
3961,315.0,0.0,85.0
3962,315.0,0.0,85.0
3963,315.0,0.0,85.0
3964,315.0,0.0,85.0
3965,315.0,0.0,85.0
3966,315.0,0.0,85.0
3967,316.0,0.0,84.0
3968,316.0,0.0,84.0
3969,316.0,0.0,84.0
3970,316.0,0.0,84.0
3971,316.0,0.0,84.0
3972,316.0,0.0,84.0
3973,316.0,0.0,84.0
3974,316.0,0.0,84.0
3975,316.0,0.0,84.0
3976,316.0,0.0,84.0
3977,316.0,0.0,84.0
3978,316.0,0.0,84.0
3979,316.0,0.0,84.0
3980,316.0,0.0,84.0
3981,316.0,0.0,84.0
3982,316.0,0.0,84.0
3983,316.0,0.0,84.0
3984,316.0,0.0,84.0
3985,316.0,0.0,84.0
3986,316.0,0.0,84.0
3987,316.0,0.0,84.0
3988,316.0,0.0,84.0
3989,316.0,0.0,84.0
3990,316.0,0.0,84.0
3991,316.0,0.0,84.0
3992,316.0,0.0,84.0
3993,316.0,0.0,84.0
3994,316.0,0.0,84.0
3995,316.0,0.0,84.0
3996,316.0,0.0,84.0
3997,316.0,0.0,84.0
3998,316.0,0.0,84.0
3999,316.0,0.0,84.0
4000,316.0,0.0,84.0
4001,316.0,0.0,84.0
4002,316.0,0.0,84.0
4003,316.0,0.0,84.0
4004,316.0,0.0,84.0
4005,316.0,0.0,84.0
4006,316.0,0.0,84.0
4007,316.0,0.0,84.0
4008,316.0,0.0,84.0
4009,316.0,0.0,84.0
4010,316.0,0.0,84.0
4011,316.0,0.0,84.0
4012,316.0,0.0,84.0
4013,316.0,0.0,84.0
4014,316.0,0.0,84.0
4015,316.0,0.0,84.0
4016,316.0,0.0,84.0
4017,316.0,0.0,84.0
4018,316.0,0.0,84.0
4019,316.0,0.0,84.0
4020,316.0,0.0,84.0
4021,316.0,0.0,84.0
4022,316.0,0.0,84.0
4023,316.0,0.0,84.0
4024,316.0,0.0,84.0
4025,316.0,0.0,84.0
4026,316.0,0.0,84.0
4027,316.0,0.0,84.0
4028,316.0,0.0,84.0
4029,317.0,0.0,83.0
4030,317.0,0.0,83.0
4031,317.0,0.0,83.0
4032,317.0,0.0,83.0
4033,317.0,0.0,83.0
4034,317.0,0.0,83.0
4035,317.0,0.0,83.0
4036,317.0,0.0,83.0
4037,317.0,0.0,83.0
4038,317.0,0.0,83.0
4039,317.0,0.0,83.0
4040,317.0,0.0,83.0
4041,317.0,0.0,83.0
4042,317.0,0.0,83.0
4043,317.0,0.0,83.0
4044,318.0,0.0,82.0
4045,318.0,0.0,82.0
4046,318.0,0.0,82.0
4047,318.0,0.0,82.0
4048,318.0,0.0,82.0
4049,318.0,0.0,82.0
4050,318.0,0.0,82.0
4051,318.0,0.0,82.0
4052,318.0,0.0,82.0
4053,318.0,0.0,82.0
4054,318.0,0.0,82.0
4055,318.0,0.0,82.0
4056,318.0,0.0,82.0
4057,318.0,0.0,82.0
4058,318.0,0.0,82.0
4059,318.0,0.0,82.0
4060,318.0,0.0,82.0
4061,318.0,0.0,82.0
4062,318.0,0.0,82.0
4063,318.0,0.0,82.0
4064,318.0,0.0,82.0
4065,318.0,0.0,82.0
4066,318.0,0.0,82.0
4067,318.0,0.0,82.0
4068,318.0,0.0,82.0
4069,318.0,0.0,82.0
4070,318.0,0.0,82.0
4071,318.0,0.0,82.0
4072,318.0,0.0,82.0
4073,318.0,0.0,82.0
4074,318.0,0.0,82.0
4075,318.0,0.0,82.0
4076,318.0,0.0,82.0
4077,318.0,0.0,82.0
4078,318.0,0.0,82.0
4079,318.0,0.0,82.0
4080,318.0,0.0,82.0
4081,318.0,0.0,82.0
4082,318.0,0.0,82.0
4083,318.0,0.0,82.0
4084,318.0,0.0,82.0
4085,318.0,0.0,82.0
4086,318.0,0.0,82.0
4087,318.0,0.0,82.0
4088,318.0,0.0,82.0
4089,318.0,0.0,82.0
4090,318.0,0.0,82.0
4091,318.0,0.0,82.0
4092,318.0,0.0,82.0
4093,318.0,0.0,82.0
4094,318.0,0.0,82.0
4095,318.0,0.0,82.0
4096,318.0,0.0,82.0
4097,318.0,0.0,82.0
4098,318.0,0.0,82.0
4099,318.0,0.0,82.0
4100,318.0,0.0,82.0
4101,318.0,0.0,82.0
4102,318.0,0.0,82.0
4103,318.0,0.0,82.0
4104,318.0,0.0,82.0
4105,318.0,0.0,82.0
4106,318.0,0.0,82.0
4107,318.0,0.0,82.0
4108,318.0,0.0,82.0
4109,319.0,0.0,81.0
4110,319.0,0.0,81.0
4111,319.0,0.0,81.0
4112,319.0,0.0,81.0
4113,319.0,0.0,81.0
4114,319.0,0.0,81.0
4115,319.0,0.0,81.0
4116,319.0,0.0,81.0
4117,319.0,0.0,81.0
4118,319.0,0.0,81.0
4119,319.0,0.0,81.0
4120,319.0,0.0,81.0
4121,319.0,0.0,81.0
4122,319.0,0.0,81.0
4123,319.0,0.0,81.0
4124,319.0,0.0,81.0
4125,319.0,0.0,81.0
4126,319.0,0.0,81.0
4127,319.0,0.0,81.0
4128,319.0,0.0,81.0
4129,319.0,0.0,81.0
4130,319.0,0.0,81.0
4131,319.0,0.0,81.0
4132,320.0,0.0,80.0
4133,320.0,0.0,80.0
4134,320.0,0.0,80.0
4135,321.0,0.0,79.0
4136,321.0,0.0,79.0
4137,321.0,0.0,79.0
4138,321.0,0.0,79.0
4139,322.0,0.0,78.0
4140,322.0,0.0,78.0
4141,322.0,0.0,78.0
4142,322.0,0.0,78.0
4143,322.0,0.0,78.0
4144,322.0,0.0,78.0
4145,322.0,0.0,78.0
4146,322.0,0.0,78.0
4147,322.0,0.0,78.0
4148,322.0,0.0,78.0
4149,322.0,0.0,78.0
4150,322.0,0.0,78.0
4151,322.0,0.0,78.0
4152,322.0,0.0,78.0
4153,322.0,0.0,78.0
4154,322.0,0.0,78.0
4155,322.0,0.0,78.0
4156,322.0,0.0,78.0
4157,322.0,0.0,78.0
4158,322.0,0.0,78.0
4159,322.0,0.0,78.0
4160,322.0,0.0,78.0
4161,322.0,0.0,78.0
4162,322.0,0.0,78.0
4163,322.0,0.0,78.0
4164,322.0,0.0,78.0
4165,322.0,0.0,78.0
4166,322.0,0.0,78.0
4167,322.0,0.0,78.0
4168,322.0,0.0,78.0
4169,322.0,0.0,78.0
4170,322.0,0.0,78.0
4171,323.0,0.0,77.0
4172,323.0,0.0,77.0
4173,323.0,0.0,77.0
4174,323.0,0.0,77.0
4175,323.0,0.0,77.0
4176,323.0,0.0,77.0
4177,323.0,0.0,77.0
4178,323.0,0.0,77.0
4179,323.0,0.0,77.0
4180,323.0,0.0,77.0
4181,323.0,0.0,77.0
4182,323.0,0.0,77.0
4183,323.0,0.0,77.0
4184,323.0,0.0,77.0
4185,323.0,0.0,77.0
4186,323.0,0.0,77.0
4187,323.0,0.0,77.0
4188,323.0,0.0,77.0
4189,323.0,0.0,77.0
4190,323.0,0.0,77.0
4191,323.0,0.0,77.0
4192,323.0,0.0,77.0
4193,323.0,0.0,77.0
4194,323.0,0.0,77.0
4195,323.0,0.0,77.0
4196,323.0,0.0,77.0
4197,323.0,0.0,77.0
4198,323.0,0.0,77.0
4199,323.0,0.0,77.0
4200,324.0,0.0,76.0
4201,324.0,0.0,76.0
4202,324.0,0.0,76.0
4203,324.0,0.0,76.0
4204,324.0,0.0,76.0
4205,324.0,0.0,76.0
4206,324.0,0.0,76.0
4207,324.0,0.0,76.0
4208,324.0,0.0,76.0
4209,324.0,0.0,76.0
4210,324.0,0.0,76.0
4211,324.0,0.0,76.0
4212,324.0,0.0,76.0
4213,324.0,0.0,76.0
4214,324.0,0.0,76.0
4215,324.0,0.0,76.0
4216,324.0,0.0,76.0
4217,324.0,0.0,76.0
4218,324.0,0.0,76.0
4219,324.0,0.0,76.0
4220,324.0,0.0,76.0
4221,324.0,0.0,76.0
4222,324.0,0.0,76.0
4223,324.0,0.0,76.0
4224,324.0,0.0,76.0
4225,324.0,0.0,76.0
4226,324.0,0.0,76.0
4227,324.0,0.0,76.0
4228,324.0,0.0,76.0
4229,324.0,0.0,76.0
4230,324.0,0.0,76.0
4231,324.0,0.0,76.0
4232,324.0,0.0,76.0
4233,324.0,0.0,76.0
4234,324.0,0.0,76.0
4235,324.0,0.0,76.0
4236,324.0,0.0,76.0
4237,324.0,0.0,76.0
4238,324.0,0.0,76.0
4239,324.0,0.0,76.0
4240,324.0,0.0,76.0
4241,324.0,0.0,76.0
4242,324.0,0.0,76.0
4243,324.0,0.0,76.0
4244,324.0,0.0,76.0
4245,324.0,0.0,76.0
4246,324.0,0.0,76.0
4247,324.0,0.0,76.0
4248,324.0,0.0,76.0
4249,324.0,0.0,76.0
4250,324.0,0.0,76.0
4251,324.0,0.0,76.0
4252,324.0,0.0,76.0
4253,324.0,0.0,76.0
4254,324.0,0.0,76.0
4255,324.0,0.0,76.0
4256,324.0,0.0,76.0
4257,324.0,0.0,76.0
4258,324.0,0.0,76.0
4259,324.0,0.0,76.0
4260,324.0,0.0,76.0
4261,324.0,0.0,76.0
4262,324.0,0.0,76.0
4263,324.0,0.0,76.0
4264,324.0,0.0,76.0
4265,324.0,0.0,76.0
4266,324.0,0.0,76.0
4267,325.0,0.0,75.0
4268,325.0,0.0,75.0
4269,325.0,0.0,75.0
4270,325.0,0.0,75.0
4271,325.0,0.0,75.0
4272,325.0,0.0,75.0
4273,325.0,0.0,75.0
4274,325.0,0.0,75.0
4275,325.0,0.0,75.0
4276,325.0,0.0,75.0
4277,325.0,0.0,75.0
4278,325.0,0.0,75.0
4279,325.0,0.0,75.0
4280,325.0,0.0,75.0
4281,325.0,0.0,75.0
4282,325.0,0.0,75.0
4283,325.0,0.0,75.0
4284,326.0,0.0,74.0
4285,326.0,0.0,74.0
4286,326.0,0.0,74.0
4287,326.0,0.0,74.0
4288,326.0,0.0,74.0
4289,326.0,0.0,74.0
4290,326.0,0.0,74.0
4291,326.0,0.0,74.0
4292,326.0,0.0,74.0
4293,326.0,0.0,74.0
4294,326.0,0.0,74.0
4295,326.0,0.0,74.0
4296,326.0,0.0,74.0
4297,326.0,0.0,74.0
4298,326.0,0.0,74.0
4299,326.0,0.0,74.0
4300,326.0,0.0,74.0
4301,326.0,0.0,74.0
4302,326.0,0.0,74.0
4303,326.0,0.0,74.0
4304,326.0,0.0,74.0
4305,326.0,0.0,74.0
4306,326.0,0.0,74.0
4307,326.0,0.0,74.0
4308,326.0,0.0,74.0
4309,326.0,0.0,74.0
4310,326.0,0.0,74.0
4311,326.0,0.0,74.0
4312,326.0,0.0,74.0
4313,326.0,0.0,74.0
4314,326.0,0.0,74.0
4315,326.0,0.0,74.0
4316,326.0,0.0,74.0
4317,326.0,0.0,74.0
4318,326.0,0.0,74.0
4319,326.0,0.0,74.0
4320,326.0,0.0,74.0
4321,326.0,0.0,74.0
4322,326.0,0.0,74.0
4323,326.0,0.0,74.0
4324,326.0,0.0,74.0
4325,326.0,0.0,74.0
4326,326.0,0.0,74.0
4327,326.0,0.0,74.0
4328,326.0,0.0,74.0
4329,326.0,0.0,74.0
4330,326.0,0.0,74.0
4331,326.0,0.0,74.0
4332,326.0,0.0,74.0
4333,326.0,0.0,74.0
4334,326.0,0.0,74.0
4335,326.0,0.0,74.0
4336,326.0,0.0,74.0
4337,326.0,0.0,74.0
4338,326.0,0.0,74.0
4339,326.0,0.0,74.0
4340,326.0,0.0,74.0
4341,326.0,0.0,74.0
4342,326.0,0.0,74.0
4343,326.0,0.0,74.0
4344,326.0,0.0,74.0
4345,326.0,0.0,74.0
4346,326.0,0.0,74.0
4347,326.0,0.0,74.0
4348,326.0,0.0,74.0
4349,326.0,0.0,74.0
4350,326.0,0.0,74.0
4351,326.0,0.0,74.0
4352,326.0,0.0,74.0
4353,326.0,0.0,74.0
4354,326.0,0.0,74.0
4355,326.0,0.0,74.0
4356,327.0,0.0,73.0
4357,327.0,0.0,73.0
4358,327.0,0.0,73.0
4359,327.0,0.0,73.0
4360,327.0,0.0,73.0
4361,327.0,0.0,73.0
4362,327.0,0.0,73.0
4363,327.0,0.0,73.0
4364,327.0,0.0,73.0
4365,327.0,0.0,73.0
4366,327.0,0.0,73.0
4367,327.0,0.0,73.0
4368,327.0,0.0,73.0
4369,327.0,0.0,73.0
4370,327.0,0.0,73.0
4371,327.0,0.0,73.0
4372,327.0,0.0,73.0
4373,327.0,0.0,73.0
4374,327.0,0.0,73.0
4375,327.0,0.0,73.0
4376,327.0,0.0,73.0
4377,327.0,0.0,73.0
4378,328.0,0.0,72.0
4379,328.0,0.0,72.0
4380,328.0,0.0,72.0
4381,328.0,0.0,72.0
4382,328.0,0.0,72.0
4383,328.0,0.0,72.0
4384,328.0,0.0,72.0
4385,328.0,0.0,72.0
4386,328.0,0.0,72.0
4387,328.0,0.0,72.0
4388,328.0,0.0,72.0
4389,328.0,0.0,72.0
4390,328.0,0.0,72.0
4391,328.0,0.0,72.0
4392,328.0,0.0,72.0
4393,328.0,0.0,72.0
4394,328.0,0.0,72.0
4395,328.0,0.0,72.0
4396,328.0,0.0,72.0
4397,328.0,0.0,72.0
4398,328.0,0.0,72.0
4399,328.0,0.0,72.0
4400,328.0,0.0,72.0
4401,328.0,0.0,72.0
4402,329.0,0.0,71.0
4403,329.0,0.0,71.0
4404,329.0,0.0,71.0
4405,330.0,0.0,70.0
4406,330.0,0.0,70.0
4407,330.0,0.0,70.0
4408,330.0,0.0,70.0
4409,330.0,0.0,70.0
4410,330.0,0.0,70.0
4411,330.0,0.0,70.0
4412,330.0,0.0,70.0
4413,330.0,0.0,70.0
4414,330.0,0.0,70.0
4415,330.0,0.0,70.0
4416,330.0,0.0,70.0
4417,330.0,0.0,70.0
4418,330.0,0.0,70.0
4419,330.0,0.0,70.0
4420,330.0,0.0,70.0
4421,330.0,0.0,70.0
4422,330.0,0.0,70.0
4423,330.0,0.0,70.0
4424,330.0,0.0,70.0
4425,330.0,0.0,70.0
4426,330.0,0.0,70.0
4427,330.0,0.0,70.0
4428,330.0,0.0,70.0
4429,330.0,0.0,70.0
4430,330.0,0.0,70.0
4431,330.0,0.0,70.0
4432,330.0,0.0,70.0
4433,330.0,0.0,70.0
4434,330.0,0.0,70.0
4435,330.0,0.0,70.0
4436,330.0,0.0,70.0
4437,330.0,0.0,70.0
4438,330.0,0.0,70.0
4439,330.0,0.0,70.0
4440,330.0,0.0,70.0
4441,330.0,0.0,70.0
4442,330.0,0.0,70.0
4443,330.0,0.0,70.0
4444,330.0,0.0,70.0
4445,330.0,0.0,70.0
4446,330.0,0.0,70.0
4447,330.0,0.0,70.0
4448,330.0,0.0,70.0
4449,330.0,0.0,70.0
4450,330.0,0.0,70.0
4451,330.0,0.0,70.0
4452,330.0,0.0,70.0
4453,330.0,0.0,70.0
4454,330.0,0.0,70.0
4455,330.0,0.0,70.0
4456,330.0,0.0,70.0
4457,330.0,0.0,70.0
4458,330.0,0.0,70.0
4459,330.0,0.0,70.0
4460,330.0,0.0,70.0
4461,330.0,0.0,70.0
4462,330.0,0.0,70.0
4463,330.0,0.0,70.0
4464,330.0,0.0,70.0
4465,330.0,0.0,70.0
4466,330.0,0.0,70.0
4467,330.0,0.0,70.0
4468,330.0,0.0,70.0
4469,330.0,0.0,70.0
4470,330.0,0.0,70.0
4471,330.0,0.0,70.0
4472,330.0,0.0,70.0
4473,330.0,0.0,70.0
4474,330.0,0.0,70.0
4475,330.0,0.0,70.0
4476,330.0,0.0,70.0
4477,330.0,0.0,70.0
4478,330.0,0.0,70.0
4479,330.0,0.0,70.0
4480,330.0,0.0,70.0
4481,330.0,0.0,70.0
4482,330.0,0.0,70.0
4483,330.0,0.0,70.0
4484,330.0,0.0,70.0
4485,330.0,0.0,70.0
4486,330.0,0.0,70.0
4487,330.0,0.0,70.0
4488,330.0,0.0,70.0
4489,330.0,0.0,70.0
4490,330.0,0.0,70.0
4491,330.0,0.0,70.0
4492,330.0,0.0,70.0
4493,330.0,0.0,70.0
4494,330.0,0.0,70.0
4495,330.0,0.0,70.0
4496,330.0,0.0,70.0
4497,330.0,0.0,70.0
4498,330.0,0.0,70.0
4499,330.0,0.0,70.0
4500,330.0,0.0,70.0
4501,330.0,0.0,70.0
4502,330.0,0.0,70.0
4503,330.0,0.0,70.0
4504,330.0,0.0,70.0
4505,330.0,0.0,70.0
4506,330.0,0.0,70.0
4507,330.0,0.0,70.0
4508,330.0,0.0,70.0
4509,330.0,0.0,70.0
4510,330.0,0.0,70.0
4511,330.0,0.0,70.0
4512,331.0,0.0,69.0
4513,331.0,0.0,69.0
4514,331.0,0.0,69.0
4515,331.0,0.0,69.0
4516,331.0,0.0,69.0
4517,331.0,0.0,69.0
4518,331.0,0.0,69.0
4519,331.0,0.0,69.0
4520,331.0,0.0,69.0
4521,331.0,0.0,69.0
4522,331.0,0.0,69.0
4523,331.0,0.0,69.0
4524,331.0,0.0,69.0
4525,331.0,0.0,69.0
4526,331.0,0.0,69.0
4527,331.0,0.0,69.0
4528,331.0,0.0,69.0
4529,331.0,0.0,69.0
4530,331.0,0.0,69.0
4531,331.0,0.0,69.0
4532,331.0,0.0,69.0
4533,331.0,0.0,69.0
4534,331.0,0.0,69.0
4535,331.0,0.0,69.0
4536,332.0,0.0,68.0
4537,332.0,0.0,68.0
4538,332.0,0.0,68.0
4539,332.0,0.0,68.0
4540,332.0,0.0,68.0
4541,332.0,0.0,68.0
4542,332.0,0.0,68.0
4543,332.0,0.0,68.0
4544,332.0,0.0,68.0
4545,332.0,0.0,68.0
4546,332.0,0.0,68.0
4547,332.0,0.0,68.0
4548,332.0,0.0,68.0
4549,332.0,0.0,68.0
4550,332.0,0.0,68.0
4551,332.0,0.0,68.0
4552,332.0,0.0,68.0
4553,332.0,0.0,68.0
4554,332.0,0.0,68.0
4555,332.0,0.0,68.0
4556,332.0,0.0,68.0
4557,332.0,0.0,68.0
4558,332.0,0.0,68.0
4559,332.0,0.0,68.0
4560,332.0,0.0,68.0
4561,332.0,0.0,68.0
4562,332.0,0.0,68.0
4563,332.0,0.0,68.0
4564,332.0,0.0,68.0
4565,332.0,0.0,68.0
4566,332.0,0.0,68.0
4567,332.0,0.0,68.0
4568,332.0,0.0,68.0
4569,332.0,0.0,68.0
4570,332.0,0.0,68.0
4571,332.0,0.0,68.0
4572,332.0,0.0,68.0
4573,332.0,0.0,68.0
4574,332.0,0.0,68.0
4575,332.0,0.0,68.0
4576,332.0,0.0,68.0
4577,332.0,0.0,68.0
4578,332.0,0.0,68.0
4579,332.0,0.0,68.0
