,S,I,R
8501,329.0,7.0,64.0
8502,329.0,7.0,64.0
8503,329.0,7.0,64.0
8504,329.0,7.0,64.0
8505,329.0,7.0,64.0
8506,330.0,6.0,64.0
8507,330.0,6.0,64.0
8508,330.0,6.0,64.0
8509,330.0,6.0,64.0
8510,330.0,6.0,64.0
8511,330.0,6.0,64.0
8512,330.0,6.0,64.0
8513,330.0,6.0,64.0
8514,330.0,6.0,64.0
8515,330.0,6.0,64.0
8516,330.0,6.0,64.0
8517,330.0,6.0,64.0
8518,330.0,6.0,64.0
8519,330.0,6.0,64.0
8520,330.0,6.0,64.0
8521,330.0,6.0,64.0
8522,330.0,6.0,64.0
8523,330.0,6.0,64.0
8524,330.0,6.0,64.0
8525,330.0,6.0,64.0
8526,330.0,6.0,64.0
8527,330.0,6.0,64.0
8528,330.0,6.0,64.0
8529,330.0,6.0,64.0
8530,330.0,6.0,64.0
8531,330.0,6.0,64.0
8532,330.0,6.0,64.0
8533,330.0,6.0,64.0
8534,330.0,6.0,64.0
8535,330.0,6.0,64.0
8536,330.0,6.0,64.0
8537,330.0,6.0,64.0
8538,330.0,6.0,64.0
8539,330.0,6.0,64.0
8540,330.0,6.0,64.0
8541,330.0,6.0,64.0
8542,330.0,6.0,64.0
8543,330.0,6.0,64.0
8544,330.0,6.0,64.0
8545,330.0,6.0,64.0
8546,330.0,6.0,64.0
8547,330.0,6.0,64.0
8548,330.0,6.0,64.0
8549,330.0,6.0,64.0
8550,330.0,6.0,64.0
8551,330.0,6.0,64.0
8552,330.0,6.0,64.0
8553,330.0,6.0,64.0
8554,330.0,6.0,64.0
8555,330.0,6.0,64.0
8556,330.0,6.0,64.0
8557,330.0,6.0,64.0
8558,330.0,6.0,64.0
8559,330.0,6.0,64.0
8560,330.0,6.0,64.0
8561,331.0,5.0,64.0
8562,331.0,5.0,64.0
8563,331.0,5.0,64.0
8564,331.0,5.0,64.0
8565,331.0,5.0,64.0
8566,331.0,5.0,64.0
8567,331.0,5.0,64.0
8568,331.0,5.0,64.0
8569,331.0,5.0,64.0
8570,331.0,5.0,64.0
8571,331.0,5.0,64.0
8572,331.0,5.0,64.0
8573,331.0,5.0,64.0
8574,331.0,5.0,64.0
8575,331.0,5.0,64.0
8576,331.0,5.0,64.0
8577,331.0,5.0,64.0
8578,331.0,5.0,64.0
8579,331.0,5.0,64.0
8580,331.0,5.0,64.0
8581,331.0,5.0,64.0
8582,331.0,5.0,64.0
8583,331.0,5.0,64.0
8584,331.0,5.0,64.0
8585,331.0,5.0,64.0
8586,331.0,5.0,64.0
8587,331.0,5.0,64.0
8588,331.0,5.0,64.0
8589,331.0,5.0,64.0
8590,331.0,5.0,64.0
8591,331.0,5.0,64.0
8592,331.0,5.0,64.0
8593,331.0,5.0,64.0
8594,331.0,5.0,64.0
8595,332.0,4.0,64.0
8596,332.0,4.0,64.0
8597,332.0,4.0,64.0
8598,332.0,4.0,64.0
8599,332.0,4.0,64.0
8600,332.0,4.0,64.0
8601,332.0,4.0,64.0
8602,332.0,4.0,64.0
8603,332.0,4.0,64.0
8604,332.0,4.0,64.0
8605,332.0,4.0,64.0
8606,332.0,4.0,64.0
8607,332.0,4.0,64.0
8608,332.0,4.0,64.0
8609,333.0,3.0,64.0
8610,333.0,3.0,64.0
8611,333.0,3.0,64.0
8612,333.0,3.0,64.0
8613,333.0,3.0,64.0
8614,333.0,3.0,64.0
8615,333.0,3.0,64.0
8616,333.0,3.0,64.0
8617,332.0,4.0,64.0
8618,332.0,4.0,64.0
8619,332.0,4.0,64.0
8620,332.0,4.0,64.0
8621,332.0,4.0,64.0
8622,332.0,4.0,64.0
8623,332.0,4.0,64.0
8624,332.0,4.0,64.0
8625,332.0,4.0,64.0
8626,332.0,4.0,64.0
8627,332.0,4.0,64.0
8628,332.0,4.0,64.0
8629,332.0,4.0,64.0
8630,332.0,4.0,64.0
8631,332.0,4.0,64.0
8632,332.0,4.0,64.0
8633,332.0,4.0,64.0
8634,332.0,4.0,64.0
8635,332.0,4.0,64.0
8636,332.0,4.0,64.0
8637,332.0,4.0,64.0
8638,332.0,4.0,64.0
8639,332.0,4.0,64.0
8640,332.0,4.0,64.0
8641,332.0,4.0,64.0
8642,332.0,4.0,64.0
8643,332.0,4.0,64.0
8644,332.0,4.0,64.0
8645,332.0,4.0,64.0
8646,332.0,4.0,64.0
8647,332.0,4.0,64.0
8648,332.0,4.0,64.0
8649,332.0,4.0,64.0
8650,332.0,4.0,64.0
8651,332.0,4.0,64.0
8652,332.0,4.0,64.0
8653,332.0,4.0,64.0
8654,332.0,4.0,64.0
8655,332.0,4.0,64.0
8656,332.0,4.0,64.0
8657,332.0,4.0,64.0
8658,332.0,4.0,64.0
8659,332.0,4.0,64.0
8660,332.0,4.0,64.0
8661,332.0,4.0,64.0
8662,332.0,4.0,64.0
8663,332.0,4.0,64.0
8664,332.0,4.0,64.0
8665,332.0,4.0,64.0
8666,332.0,4.0,64.0
8667,332.0,4.0,64.0
8668,332.0,4.0,64.0
8669,332.0,4.0,64.0
8670,332.0,4.0,64.0
8671,332.0,4.0,64.0
8672,332.0,4.0,64.0
8673,332.0,4.0,64.0
8674,333.0,4.0,63.0
8675,333.0,4.0,63.0
8676,333.0,4.0,63.0
8677,333.0,4.0,63.0
8678,333.0,4.0,63.0
8679,333.0,4.0,63.0
8680,333.0,4.0,63.0
8681,333.0,4.0,63.0
8682,333.0,4.0,63.0
8683,333.0,4.0,63.0
8684,333.0,4.0,63.0
8685,333.0,4.0,63.0
8686,333.0,4.0,63.0
8687,333.0,4.0,63.0
8688,333.0,4.0,63.0
8689,333.0,4.0,63.0
8690,333.0,4.0,63.0
8691,333.0,4.0,63.0
8692,334.0,3.0,63.0
8693,334.0,3.0,63.0
8694,334.0,3.0,63.0
8695,334.0,3.0,63.0
8696,334.0,3.0,63.0
8697,334.0,3.0,63.0
8698,334.0,3.0,63.0
8699,334.0,3.0,63.0
8700,334.0,3.0,63.0
8701,334.0,3.0,63.0
8702,334.0,3.0,63.0
8703,334.0,3.0,63.0
8704,334.0,3.0,63.0
8705,334.0,3.0,63.0
8706,334.0,3.0,63.0
8707,334.0,3.0,63.0
8708,334.0,3.0,63.0
8709,334.0,3.0,63.0
8710,334.0,3.0,63.0
8711,335.0,3.0,62.0
8712,335.0,3.0,62.0
8713,335.0,3.0,62.0
8714,335.0,3.0,62.0
8715,335.0,3.0,62.0
8716,335.0,3.0,62.0
8717,335.0,3.0,62.0
8718,335.0,3.0,62.0
8719,335.0,3.0,62.0
8720,335.0,3.0,62.0
8721,335.0,3.0,62.0
8722,335.0,3.0,62.0
8723,335.0,3.0,62.0
8724,335.0,3.0,62.0
8725,335.0,3.0,62.0
8726,335.0,3.0,62.0
8727,335.0,3.0,62.0
8728,335.0,3.0,62.0
8729,335.0,3.0,62.0
8730,335.0,3.0,62.0
8731,335.0,3.0,62.0
8732,335.0,3.0,62.0
8733,335.0,3.0,62.0
8734,335.0,3.0,62.0
8735,335.0,3.0,62.0
8736,335.0,3.0,62.0
8737,335.0,3.0,62.0
8738,335.0,3.0,62.0
8739,335.0,3.0,62.0
8740,335.0,3.0,62.0
8741,335.0,3.0,62.0
8742,335.0,3.0,62.0
8743,335.0,3.0,62.0
8744,335.0,3.0,62.0
8745,335.0,3.0,62.0
8746,335.0,3.0,62.0
8747,335.0,3.0,62.0
8748,335.0,3.0,62.0
8749,335.0,3.0,62.0
8750,335.0,3.0,62.0
8751,335.0,3.0,62.0
8752,335.0,3.0,62.0
8753,335.0,3.0,62.0
8754,335.0,3.0,62.0
8755,335.0,3.0,62.0
8756,335.0,3.0,62.0
8757,335.0,3.0,62.0
8758,335.0,3.0,62.0
8759,335.0,3.0,62.0
8760,335.0,3.0,62.0
8761,335.0,3.0,62.0
8762,335.0,3.0,62.0
8763,335.0,3.0,62.0
8764,335.0,3.0,62.0
8765,335.0,3.0,62.0
8766,335.0,3.0,62.0
8767,335.0,3.0,62.0
8768,335.0,3.0,62.0
8769,335.0,3.0,62.0
8770,335.0,3.0,62.0
8771,335.0,3.0,62.0
8772,335.0,3.0,62.0
8773,335.0,3.0,62.0
8774,335.0,3.0,62.0
8775,335.0,3.0,62.0
8776,335.0,3.0,62.0
8777,335.0,3.0,62.0
8778,335.0,3.0,62.0
8779,335.0,3.0,62.0
8780,335.0,3.0,62.0
8781,335.0,3.0,62.0
8782,335.0,3.0,62.0
8783,336.0,2.0,62.0
8784,336.0,2.0,62.0
8785,336.0,2.0,62.0
8786,336.0,2.0,62.0
8787,336.0,2.0,62.0
8788,336.0,2.0,62.0
8789,336.0,2.0,62.0
8790,336.0,2.0,62.0
8791,337.0,2.0,61.0
8792,337.0,2.0,61.0
8793,337.0,2.0,61.0
8794,337.0,2.0,61.0
8795,337.0,2.0,61.0
8796,337.0,2.0,61.0
8797,337.0,2.0,61.0
8798,337.0,2.0,61.0
8799,337.0,2.0,61.0
8800,337.0,2.0,61.0
8801,337.0,2.0,61.0
8802,337.0,2.0,61.0
8803,337.0,2.0,61.0
8804,337.0,2.0,61.0
8805,337.0,2.0,61.0
8806,337.0,2.0,61.0
8807,337.0,2.0,61.0
8808,337.0,2.0,61.0
8809,337.0,2.0,61.0
8810,337.0,2.0,61.0
8811,337.0,2.0,61.0
8812,337.0,2.0,61.0
8813,337.0,2.0,61.0
8814,336.0,3.0,61.0
8815,336.0,3.0,61.0
8816,336.0,3.0,61.0
8817,336.0,3.0,61.0
8818,336.0,3.0,61.0
8819,336.0,3.0,61.0
8820,336.0,3.0,61.0
8821,336.0,3.0,61.0
8822,336.0,3.0,61.0
8823,336.0,3.0,61.0
8824,336.0,3.0,61.0
8825,336.0,3.0,61.0
8826,336.0,3.0,61.0
8827,336.0,3.0,61.0
8828,336.0,3.0,61.0
8829,336.0,3.0,61.0
8830,336.0,3.0,61.0
8831,336.0,3.0,61.0
8832,336.0,3.0,61.0
8833,336.0,3.0,61.0
8834,336.0,3.0,61.0
8835,336.0,3.0,61.0
8836,336.0,3.0,61.0
8837,336.0,3.0,61.0
8838,336.0,3.0,61.0
8839,336.0,3.0,61.0
8840,336.0,3.0,61.0
8841,336.0,3.0,61.0
8842,336.0,3.0,61.0
8843,336.0,3.0,61.0
8844,336.0,3.0,61.0
8845,336.0,3.0,61.0
8846,336.0,3.0,61.0
8847,336.0,3.0,61.0
8848,336.0,3.0,61.0
8849,336.0,3.0,61.0
8850,336.0,3.0,61.0
8851,336.0,3.0,61.0
8852,336.0,3.0,61.0
8853,336.0,3.0,61.0
8854,336.0,3.0,61.0
8855,336.0,3.0,61.0
8856,336.0,3.0,61.0
8857,336.0,3.0,61.0
8858,336.0,3.0,61.0
8859,336.0,3.0,61.0
8860,336.0,3.0,61.0
8861,336.0,3.0,61.0
8862,336.0,3.0,61.0
8863,336.0,3.0,61.0
8864,336.0,3.0,61.0
8865,336.0,3.0,61.0
8866,336.0,3.0,61.0
8867,336.0,3.0,61.0
8868,336.0,3.0,61.0
8869,336.0,3.0,61.0
8870,336.0,3.0,61.0
8871,336.0,3.0,61.0
8872,336.0,3.0,61.0
8873,336.0,3.0,61.0
8874,336.0,3.0,61.0
8875,336.0,3.0,61.0
8876,336.0,3.0,61.0
8877,336.0,3.0,61.0
8878,336.0,3.0,61.0
8879,336.0,3.0,61.0
8880,336.0,3.0,61.0
8881,336.0,3.0,61.0
8882,336.0,3.0,61.0
8883,336.0,3.0,61.0
8884,335.0,4.0,61.0
8885,335.0,4.0,61.0
8886,335.0,4.0,61.0
8887,335.0,4.0,61.0
8888,335.0,4.0,61.0
8889,335.0,4.0,61.0
8890,335.0,4.0,61.0
8891,335.0,4.0,61.0
8892,335.0,4.0,61.0
8893,335.0,4.0,61.0
8894,336.0,3.0,61.0
8895,336.0,3.0,61.0
8896,336.0,3.0,61.0
8897,336.0,3.0,61.0
8898,336.0,3.0,61.0
8899,336.0,3.0,61.0
8900,336.0,3.0,61.0
8901,336.0,3.0,61.0
8902,336.0,3.0,61.0
8903,336.0,3.0,61.0
8904,336.0,3.0,61.0
8905,336.0,3.0,61.0
8906,336.0,3.0,61.0
8907,336.0,3.0,61.0
8908,336.0,3.0,61.0
8909,336.0,3.0,61.0
8910,336.0,3.0,61.0
8911,336.0,3.0,61.0
8912,336.0,3.0,61.0
8913,336.0,3.0,61.0
8914,336.0,3.0,61.0
8915,336.0,3.0,61.0
8916,336.0,3.0,61.0
8917,336.0,3.0,61.0
8918,336.0,3.0,61.0
8919,336.0,3.0,61.0
8920,336.0,3.0,61.0
8921,336.0,3.0,61.0
8922,336.0,3.0,61.0
8923,336.0,3.0,61.0
8924,336.0,3.0,61.0
8925,336.0,3.0,61.0
8926,337.0,3.0,60.0
8927,337.0,3.0,60.0
8928,337.0,3.0,60.0
8929,337.0,3.0,60.0
8930,337.0,3.0,60.0
8931,337.0,3.0,60.0
8932,337.0,3.0,60.0
8933,337.0,3.0,60.0
8934,337.0,3.0,60.0
8935,337.0,3.0,60.0
8936,337.0,3.0,60.0
8937,337.0,3.0,60.0
8938,337.0,3.0,60.0
8939,337.0,3.0,60.0
8940,337.0,3.0,60.0
8941,337.0,3.0,60.0
8942,337.0,3.0,60.0
8943,337.0,3.0,60.0
8944,337.0,3.0,60.0
8945,337.0,3.0,60.0
8946,337.0,3.0,60.0
8947,337.0,3.0,60.0
8948,337.0,3.0,60.0
8949,337.0,3.0,60.0
8950,337.0,3.0,60.0
8951,337.0,3.0,60.0
8952,338.0,3.0,59.0
8953,338.0,3.0,59.0
8954,338.0,3.0,59.0
8955,338.0,3.0,59.0
8956,338.0,3.0,59.0
8957,338.0,3.0,59.0
8958,338.0,3.0,59.0
8959,338.0,3.0,59.0
8960,339.0,2.0,59.0
8961,339.0,2.0,59.0
8962,339.0,2.0,59.0
8963,339.0,2.0,59.0
8964,339.0,2.0,59.0
8965,339.0,2.0,59.0
8966,339.0,2.0,59.0
8967,339.0,2.0,59.0
8968,339.0,2.0,59.0
8969,338.0,3.0,59.0
8970,338.0,3.0,59.0
8971,338.0,3.0,59.0
8972,338.0,3.0,59.0
8973,338.0,3.0,59.0
8974,338.0,3.0,59.0
8975,338.0,3.0,59.0
8976,338.0,3.0,59.0
8977,338.0,3.0,59.0
8978,338.0,3.0,59.0
8979,339.0,2.0,59.0
8980,339.0,2.0,59.0
8981,339.0,2.0,59.0
8982,339.0,2.0,59.0
8983,339.0,2.0,59.0
8984,339.0,2.0,59.0
8985,339.0,2.0,59.0
8986,339.0,2.0,59.0
8987,339.0,2.0,59.0
8988,339.0,2.0,59.0
8989,339.0,2.0,59.0
8990,339.0,2.0,59.0
8991,339.0,2.0,59.0
8992,339.0,2.0,59.0
8993,339.0,2.0,59.0
8994,339.0,2.0,59.0
8995,339.0,2.0,59.0
8996,339.0,2.0,59.0
8997,339.0,2.0,59.0
8998,339.0,2.0,59.0
8999,339.0,2.0,59.0
9000,339.0,2.0,59.0
9001,339.0,2.0,59.0
9002,339.0,2.0,59.0
9003,339.0,2.0,59.0
9004,339.0,2.0,59.0
9005,339.0,2.0,59.0
9006,339.0,2.0,59.0
9007,339.0,2.0,59.0
9008,339.0,2.0,59.0
9009,339.0,2.0,59.0
9010,339.0,2.0,59.0
9011,339.0,2.0,59.0
9012,339.0,2.0,59.0
9013,339.0,2.0,59.0
9014,339.0,2.0,59.0
9015,339.0,2.0,59.0
9016,339.0,2.0,59.0
9017,339.0,2.0,59.0
9018,339.0,2.0,59.0
9019,339.0,2.0,59.0
9020,339.0,2.0,59.0
9021,339.0,2.0,59.0
9022,339.0,2.0,59.0
9023,339.0,2.0,59.0
9024,339.0,2.0,59.0
9025,339.0,2.0,59.0
9026,339.0,2.0,59.0
9027,339.0,2.0,59.0
9028,339.0,2.0,59.0
9029,339.0,2.0,59.0
9030,339.0,2.0,59.0
9031,339.0,2.0,59.0
9032,339.0,2.0,59.0
9033,339.0,2.0,59.0
9034,339.0,2.0,59.0
9035,339.0,2.0,59.0
9036,339.0,2.0,59.0
9037,339.0,2.0,59.0
9038,339.0,2.0,59.0
9039,339.0,2.0,59.0
9040,339.0,2.0,59.0
9041,339.0,2.0,59.0
9042,339.0,2.0,59.0
9043,339.0,2.0,59.0
9044,339.0,2.0,59.0
9045,339.0,2.0,59.0
9046,339.0,2.0,59.0
9047,339.0,2.0,59.0
9048,339.0,2.0,59.0
9049,339.0,2.0,59.0
9050,339.0,2.0,59.0
9051,339.0,2.0,59.0
9052,339.0,2.0,59.0
9053,339.0,2.0,59.0
9054,339.0,2.0,59.0
9055,339.0,2.0,59.0
9056,339.0,2.0,59.0
9057,339.0,2.0,59.0
9058,339.0,2.0,59.0
9059,339.0,2.0,59.0
9060,339.0,2.0,59.0
9061,339.0,2.0,59.0
9062,339.0,2.0,59.0
9063,339.0,2.0,59.0
9064,339.0,2.0,59.0
9065,339.0,2.0,59.0
9066,339.0,2.0,59.0
9067,339.0,2.0,59.0
9068,339.0,2.0,59.0
9069,339.0,2.0,59.0
9070,339.0,2.0,59.0
9071,339.0,2.0,59.0
9072,339.0,2.0,59.0
9073,339.0,2.0,59.0
9074,339.0,2.0,59.0
9075,339.0,2.0,59.0
9076,339.0,2.0,59.0
9077,339.0,2.0,59.0
9078,339.0,2.0,59.0
9079,339.0,2.0,59.0
9080,339.0,2.0,59.0
9081,339.0,2.0,59.0
9082,339.0,2.0,59.0
9083,339.0,2.0,59.0
9084,339.0,2.0,59.0
9085,339.0,2.0,59.0
9086,339.0,2.0,59.0
9087,339.0,2.0,59.0
9088,339.0,2.0,59.0
9089,339.0,2.0,59.0
9090,339.0,2.0,59.0
9091,339.0,2.0,59.0
9092,339.0,2.0,59.0
9093,339.0,2.0,59.0
9094,339.0,2.0,59.0
9095,339.0,2.0,59.0
9096,339.0,2.0,59.0
9097,339.0,2.0,59.0
9098,339.0,2.0,59.0
9099,339.0,2.0,59.0
9100,339.0,2.0,59.0
9101,339.0,2.0,59.0
9102,339.0,2.0,59.0
9103,339.0,2.0,59.0
9104,339.0,2.0,59.0
9105,339.0,2.0,59.0
9106,339.0,2.0,59.0
9107,340.0,2.0,58.0
9108,340.0,2.0,58.0
9109,340.0,2.0,58.0
9110,340.0,2.0,58.0
9111,341.0,2.0,57.0
9112,341.0,2.0,57.0
9113,341.0,2.0,57.0
9114,341.0,2.0,57.0
9115,341.0,2.0,57.0
9116,341.0,2.0,57.0
9117,341.0,2.0,57.0
9118,341.0,2.0,57.0
9119,341.0,2.0,57.0
9120,341.0,2.0,57.0
9121,341.0,2.0,57.0
9122,341.0,2.0,57.0
9123,341.0,2.0,57.0
9124,341.0,2.0,57.0
9125,341.0,2.0,57.0
9126,341.0,2.0,57.0
9127,341.0,2.0,57.0
9128,341.0,2.0,57.0
9129,341.0,2.0,57.0
9130,341.0,2.0,57.0
9131,341.0,2.0,57.0
9132,341.0,2.0,57.0
9133,341.0,2.0,57.0
9134,341.0,2.0,57.0
9135,341.0,2.0,57.0
9136,341.0,2.0,57.0
9137,341.0,2.0,57.0
9138,341.0,2.0,57.0
9139,341.0,2.0,57.0
9140,342.0,2.0,56.0
9141,342.0,2.0,56.0
9142,342.0,2.0,56.0
9143,342.0,2.0,56.0
9144,342.0,2.0,56.0
9145,342.0,2.0,56.0
9146,342.0,2.0,56.0
9147,342.0,2.0,56.0
9148,342.0,2.0,56.0
9149,342.0,2.0,56.0
9150,342.0,2.0,56.0
9151,342.0,2.0,56.0
9152,342.0,2.0,56.0
9153,342.0,2.0,56.0
9154,342.0,2.0,56.0
9155,342.0,2.0,56.0
9156,342.0,2.0,56.0
9157,342.0,2.0,56.0
9158,342.0,2.0,56.0
9159,342.0,2.0,56.0
9160,342.0,2.0,56.0
9161,342.0,2.0,56.0
9162,342.0,2.0,56.0
9163,342.0,2.0,56.0
9164,342.0,2.0,56.0
9165,342.0,2.0,56.0
9166,342.0,2.0,56.0
9167,342.0,2.0,56.0
9168,342.0,2.0,56.0
9169,342.0,2.0,56.0
9170,342.0,2.0,56.0
9171,342.0,2.0,56.0
9172,342.0,2.0,56.0
9173,342.0,2.0,56.0
9174,342.0,2.0,56.0
9175,342.0,2.0,56.0
9176,342.0,2.0,56.0
9177,342.0,2.0,56.0
9178,342.0,2.0,56.0
9179,342.0,2.0,56.0
9180,342.0,2.0,56.0
9181,342.0,2.0,56.0
9182,342.0,2.0,56.0
9183,342.0,2.0,56.0
9184,342.0,2.0,56.0
9185,342.0,2.0,56.0
9186,342.0,2.0,56.0
9187,342.0,2.0,56.0
9188,342.0,2.0,56.0
9189,342.0,2.0,56.0
9190,342.0,2.0,56.0
9191,342.0,2.0,56.0
9192,342.0,2.0,56.0
9193,342.0,2.0,56.0
9194,342.0,2.0,56.0
9195,342.0,2.0,56.0
9196,342.0,2.0,56.0
9197,342.0,2.0,56.0
9198,342.0,2.0,56.0
9199,342.0,2.0,56.0
9200,342.0,2.0,56.0
9201,342.0,2.0,56.0
9202,343.0,2.0,55.0
9203,343.0,2.0,55.0
9204,343.0,2.0,55.0
9205,343.0,2.0,55.0
9206,343.0,2.0,55.0
9207,343.0,2.0,55.0
9208,343.0,2.0,55.0
9209,343.0,2.0,55.0
9210,343.0,2.0,55.0
9211,343.0,2.0,55.0
9212,343.0,2.0,55.0
9213,343.0,2.0,55.0
9214,343.0,2.0,55.0
9215,343.0,2.0,55.0
9216,343.0,2.0,55.0
9217,343.0,2.0,55.0
9218,343.0,2.0,55.0
9219,343.0,2.0,55.0
9220,343.0,2.0,55.0
9221,343.0,2.0,55.0
9222,343.0,2.0,55.0
9223,343.0,2.0,55.0
9224,343.0,2.0,55.0
9225,343.0,2.0,55.0
9226,343.0,2.0,55.0
9227,343.0,2.0,55.0
9228,343.0,2.0,55.0
9229,343.0,2.0,55.0
9230,343.0,2.0,55.0
9231,343.0,2.0,55.0
9232,343.0,2.0,55.0
9233,343.0,2.0,55.0
9234,343.0,2.0,55.0
9235,343.0,2.0,55.0
9236,343.0,2.0,55.0
9237,343.0,2.0,55.0
9238,343.0,2.0,55.0
9239,343.0,2.0,55.0
9240,343.0,2.0,55.0
9241,343.0,2.0,55.0
9242,343.0,2.0,55.0
9243,343.0,2.0,55.0
9244,343.0,2.0,55.0
9245,343.0,2.0,55.0
9246,343.0,2.0,55.0
9247,343.0,2.0,55.0
9248,343.0,2.0,55.0
9249,343.0,2.0,55.0
9250,343.0,2.0,55.0
9251,343.0,2.0,55.0
9252,343.0,2.0,55.0
9253,343.0,2.0,55.0
9254,343.0,2.0,55.0
9255,343.0,2.0,55.0
9256,343.0,2.0,55.0
9257,343.0,2.0,55.0
9258,343.0,2.0,55.0
9259,343.0,2.0,55.0
9260,343.0,2.0,55.0
9261,343.0,2.0,55.0
9262,343.0,2.0,55.0
9263,343.0,2.0,55.0
9264,343.0,2.0,55.0
9265,343.0,2.0,55.0
9266,343.0,2.0,55.0
9267,343.0,2.0,55.0
9268,343.0,2.0,55.0
9269,343.0,2.0,55.0
9270,343.0,2.0,55.0
9271,343.0,2.0,55.0
9272,343.0,2.0,55.0
9273,343.0,2.0,55.0
9274,343.0,2.0,55.0
9275,343.0,2.0,55.0
9276,343.0,2.0,55.0
9277,343.0,2.0,55.0
9278,343.0,2.0,55.0
9279,343.0,2.0,55.0
9280,343.0,2.0,55.0
9281,343.0,2.0,55.0
9282,343.0,2.0,55.0
9283,343.0,2.0,55.0
9284,343.0,2.0,55.0
9285,343.0,2.0,55.0
9286,343.0,2.0,55.0
9287,343.0,2.0,55.0
9288,343.0,2.0,55.0
9289,343.0,2.0,55.0
9290,343.0,2.0,55.0
9291,343.0,2.0,55.0
9292,343.0,2.0,55.0
9293,344.0,2.0,54.0
9294,344.0,2.0,54.0
9295,344.0,2.0,54.0
9296,344.0,2.0,54.0
9297,344.0,2.0,54.0
9298,345.0,1.0,54.0
9299,345.0,1.0,54.0
9300,345.0,1.0,54.0
9301,345.0,1.0,54.0
9302,345.0,1.0,54.0
9303,345.0,1.0,54.0
9304,345.0,1.0,54.0
9305,345.0,1.0,54.0
9306,345.0,1.0,54.0
9307,346.0,1.0,53.0
9308,346.0,1.0,53.0
9309,346.0,1.0,53.0
9310,346.0,1.0,53.0
9311,346.0,1.0,53.0
9312,346.0,1.0,53.0
9313,346.0,1.0,53.0
9314,346.0,1.0,53.0
9315,346.0,1.0,53.0
9316,346.0,1.0,53.0
9317,346.0,1.0,53.0
9318,346.0,1.0,53.0
9319,346.0,1.0,53.0
9320,346.0,1.0,53.0
9321,346.0,1.0,53.0
9322,346.0,1.0,53.0
9323,346.0,1.0,53.0
9324,347.0,1.0,52.0
9325,347.0,1.0,52.0
9326,347.0,1.0,52.0
9327,347.0,1.0,52.0
9328,347.0,1.0,52.0
9329,347.0,1.0,52.0
9330,347.0,1.0,52.0
9331,347.0,1.0,52.0
9332,347.0,1.0,52.0
9333,347.0,1.0,52.0
9334,347.0,1.0,52.0
9335,347.0,1.0,52.0
9336,347.0,1.0,52.0
9337,347.0,1.0,52.0
9338,347.0,1.0,52.0
9339,347.0,1.0,52.0
9340,347.0,1.0,52.0
9341,347.0,1.0,52.0
9342,347.0,1.0,52.0
9343,347.0,1.0,52.0
9344,347.0,1.0,52.0
9345,347.0,1.0,52.0
9346,347.0,1.0,52.0
9347,347.0,1.0,52.0
9348,347.0,1.0,52.0
9349,347.0,1.0,52.0
9350,347.0,1.0,52.0
9351,347.0,1.0,52.0
9352,347.0,1.0,52.0
9353,347.0,1.0,52.0
9354,347.0,1.0,52.0
9355,347.0,1.0,52.0
9356,347.0,1.0,52.0
9357,347.0,1.0,52.0
9358,347.0,1.0,52.0
9359,347.0,1.0,52.0
9360,347.0,1.0,52.0
9361,347.0,1.0,52.0
9362,347.0,1.0,52.0
9363,347.0,1.0,52.0
9364,347.0,1.0,52.0
9365,347.0,1.0,52.0
9366,347.0,1.0,52.0
9367,347.0,1.0,52.0
9368,347.0,1.0,52.0
9369,347.0,1.0,52.0
9370,347.0,1.0,52.0
9371,347.0,1.0,52.0
9372,347.0,1.0,52.0
9373,347.0,1.0,52.0
9374,347.0,1.0,52.0
9375,347.0,1.0,52.0
9376,348.0,1.0,51.0
9377,348.0,1.0,51.0
9378,348.0,1.0,51.0
9379,348.0,1.0,51.0
9380,348.0,1.0,51.0
9381,348.0,1.0,51.0
9382,348.0,1.0,51.0
9383,348.0,1.0,51.0
9384,348.0,1.0,51.0
9385,348.0,1.0,51.0
9386,348.0,1.0,51.0
9387,348.0,1.0,51.0
9388,348.0,1.0,51.0
9389,348.0,1.0,51.0
9390,348.0,1.0,51.0
9391,348.0,1.0,51.0
9392,348.0,1.0,51.0
9393,348.0,1.0,51.0
9394,348.0,1.0,51.0
9395,348.0,1.0,51.0
9396,348.0,1.0,51.0
9397,348.0,1.0,51.0
9398,348.0,1.0,51.0
9399,348.0,1.0,51.0
9400,348.0,1.0,51.0
9401,348.0,1.0,51.0
9402,348.0,1.0,51.0
9403,348.0,1.0,51.0
9404,348.0,1.0,51.0
9405,348.0,1.0,51.0
9406,348.0,1.0,51.0
9407,348.0,1.0,51.0
9408,348.0,1.0,51.0
9409,348.0,1.0,51.0
9410,348.0,1.0,51.0
9411,348.0,1.0,51.0
9412,348.0,1.0,51.0
9413,348.0,1.0,51.0
9414,348.0,1.0,51.0
9415,348.0,1.0,51.0
9416,348.0,1.0,51.0
9417,348.0,1.0,51.0
9418,348.0,1.0,51.0
9419,348.0,1.0,51.0
9420,348.0,1.0,51.0
9421,348.0,1.0,51.0
9422,349.0,1.0,50.0
9423,349.0,1.0,50.0
9424,349.0,1.0,50.0
9425,349.0,1.0,50.0
9426,349.0,1.0,50.0
9427,349.0,1.0,50.0
9428,349.0,1.0,50.0
9429,349.0,1.0,50.0
9430,349.0,1.0,50.0
9431,349.0,1.0,50.0
9432,349.0,1.0,50.0
