,S,I,R
11129,100.0,99.0,201.0
11130,100.0,99.0,201.0
11131,100.0,99.0,201.0
11132,99.0,100.0,201.0
11133,98.0,101.0,201.0
11134,98.0,101.0,201.0
11135,99.0,100.0,201.0
11136,99.0,100.0,201.0
11137,99.0,100.0,201.0
11138,99.0,100.0,201.0
11139,100.0,99.0,201.0
11140,100.0,99.0,201.0
11141,100.0,99.0,201.0
11142,101.0,98.0,201.0
11143,101.0,98.0,201.0
11144,102.0,98.0,200.0
11145,102.0,98.0,200.0
11146,103.0,97.0,200.0
11147,103.0,97.0,200.0
11148,102.0,98.0,200.0
11149,103.0,97.0,200.0
11150,103.0,97.0,200.0
11151,103.0,97.0,200.0
11152,103.0,97.0,200.0
11153,103.0,97.0,200.0
11154,103.0,97.0,200.0
11155,102.0,98.0,200.0
11156,102.0,98.0,200.0
11157,102.0,98.0,200.0
11158,102.0,98.0,200.0
11159,102.0,98.0,200.0
11160,101.0,99.0,200.0
11161,101.0,99.0,200.0
11162,100.0,100.0,200.0
11163,101.0,99.0,200.0
11164,101.0,99.0,200.0
11165,102.0,98.0,200.0
11166,102.0,98.0,200.0
11167,102.0,98.0,200.0
11168,103.0,97.0,200.0
11169,103.0,97.0,200.0
11170,103.0,97.0,200.0
11171,102.0,98.0,200.0
11172,102.0,98.0,200.0
11173,103.0,97.0,200.0
11174,104.0,96.0,200.0
11175,104.0,96.0,200.0
11176,104.0,96.0,200.0
11177,104.0,96.0,200.0
11178,105.0,95.0,200.0
11179,105.0,95.0,200.0
11180,105.0,95.0,200.0
11181,105.0,95.0,200.0
11182,104.0,96.0,200.0
11183,104.0,96.0,200.0
11184,104.0,96.0,200.0
11185,103.0,97.0,200.0
11186,102.0,98.0,200.0
11187,103.0,98.0,199.0
11188,103.0,98.0,199.0
11189,104.0,97.0,199.0
11190,104.0,97.0,199.0
11191,103.0,98.0,199.0
11192,103.0,98.0,199.0
11193,103.0,98.0,199.0
11194,103.0,98.0,199.0
11195,103.0,98.0,199.0
11196,104.0,97.0,199.0
11197,104.0,97.0,199.0
11198,104.0,97.0,199.0
11199,104.0,97.0,199.0
11200,103.0,98.0,199.0
11201,104.0,97.0,199.0
11202,104.0,97.0,199.0
11203,104.0,97.0,199.0
11204,103.0,98.0,199.0
11205,103.0,98.0,199.0
11206,104.0,97.0,199.0
11207,104.0,97.0,199.0
11208,103.0,98.0,199.0
11209,104.0,97.0,199.0
11210,104.0,97.0,199.0
11211,104.0,97.0,199.0
11212,104.0,97.0,199.0
11213,104.0,97.0,199.0
11214,105.0,96.0,199.0
11215,104.0,97.0,199.0
11216,104.0,97.0,199.0
11217,105.0,96.0,199.0
11218,105.0,96.0,199.0
11219,104.0,97.0,199.0
11220,104.0,97.0,199.0
11221,104.0,97.0,199.0
11222,104.0,97.0,199.0
11223,104.0,97.0,199.0
11224,103.0,98.0,199.0
11225,102.0,99.0,199.0
11226,101.0,100.0,199.0
11227,100.0,101.0,199.0
11228,100.0,101.0,199.0
11229,100.0,101.0,199.0
11230,100.0,101.0,199.0
11231,100.0,101.0,199.0
11232,100.0,101.0,199.0
11233,100.0,101.0,199.0
11234,100.0,101.0,199.0
11235,99.0,102.0,199.0
11236,98.0,103.0,199.0
11237,99.0,102.0,199.0
11238,99.0,102.0,199.0
11239,99.0,102.0,199.0
11240,98.0,103.0,199.0
11241,97.0,103.0,200.0
11242,97.0,103.0,200.0
11243,97.0,103.0,200.0
11244,98.0,102.0,200.0
11245,98.0,102.0,200.0
11246,98.0,102.0,200.0
11247,98.0,102.0,200.0
11248,97.0,103.0,200.0
11249,97.0,103.0,200.0
11250,97.0,103.0,200.0
11251,97.0,103.0,200.0
11252,97.0,103.0,200.0
11253,97.0,103.0,200.0
11254,98.0,102.0,200.0
11255,98.0,102.0,200.0
11256,98.0,102.0,200.0
11257,99.0,101.0,200.0
11258,99.0,101.0,200.0
11259,98.0,102.0,200.0
11260,98.0,102.0,200.0
11261,98.0,102.0,200.0
11262,98.0,102.0,200.0
11263,98.0,102.0,200.0
11264,98.0,102.0,200.0
11265,99.0,101.0,200.0
11266,100.0,100.0,200.0
11267,101.0,99.0,200.0
11268,101.0,99.0,200.0
11269,101.0,99.0,200.0
11270,100.0,100.0,200.0
11271,100.0,100.0,200.0
11272,101.0,99.0,200.0
11273,101.0,99.0,200.0
11274,102.0,98.0,200.0
11275,101.0,99.0,200.0
11276,101.0,99.0,200.0
11277,101.0,99.0,200.0
11278,101.0,99.0,200.0
11279,101.0,99.0,200.0
11280,101.0,99.0,200.0
11281,101.0,99.0,200.0
11282,101.0,99.0,200.0
11283,102.0,98.0,200.0
11284,103.0,97.0,200.0
11285,104.0,96.0,200.0
11286,104.0,96.0,200.0
11287,104.0,96.0,200.0
11288,103.0,97.0,200.0
11289,103.0,97.0,200.0
11290,102.0,98.0,200.0
11291,102.0,98.0,200.0
11292,102.0,98.0,200.0
11293,102.0,98.0,200.0
11294,101.0,99.0,200.0
11295,100.0,100.0,200.0
11296,100.0,100.0,200.0
11297,100.0,100.0,200.0
11298,100.0,100.0,200.0
11299,100.0,100.0,200.0
11300,99.0,101.0,200.0
11301,99.0,101.0,200.0
11302,100.0,100.0,200.0
11303,100.0,100.0,200.0
11304,100.0,100.0,200.0
11305,100.0,100.0,200.0
11306,101.0,99.0,200.0
11307,101.0,99.0,200.0
11308,101.0,99.0,200.0
11309,101.0,99.0,200.0
11310,101.0,99.0,200.0
11311,100.0,100.0,200.0
11312,100.0,100.0,200.0
11313,99.0,101.0,200.0
11314,99.0,101.0,200.0
11315,99.0,101.0,200.0
11316,99.0,101.0,200.0
11317,99.0,101.0,200.0
11318,98.0,102.0,200.0
11319,98.0,102.0,200.0
11320,98.0,102.0,200.0
11321,99.0,101.0,200.0
11322,99.0,101.0,200.0
11323,100.0,100.0,200.0
11324,101.0,99.0,200.0
11325,101.0,99.0,200.0
11326,101.0,99.0,200.0
11327,101.0,99.0,200.0
11328,100.0,100.0,200.0
11329,99.0,101.0,200.0
11330,99.0,101.0,200.0
11331,98.0,102.0,200.0
11332,98.0,102.0,200.0
11333,97.0,103.0,200.0
11334,97.0,103.0,200.0
11335,97.0,103.0,200.0
11336,96.0,104.0,200.0
11337,97.0,103.0,200.0
11338,98.0,102.0,200.0
11339,97.0,103.0,200.0
11340,97.0,103.0,200.0
11341,98.0,102.0,200.0
11342,97.0,103.0,200.0
11343,97.0,103.0,200.0
11344,97.0,103.0,200.0
11345,97.0,103.0,200.0
11346,97.0,103.0,200.0
11347,96.0,104.0,200.0
11348,96.0,104.0,200.0
11349,96.0,104.0,200.0
11350,96.0,104.0,200.0
11351,96.0,104.0,200.0
11352,97.0,103.0,200.0
11353,97.0,103.0,200.0
11354,97.0,103.0,200.0
11355,97.0,103.0,200.0
11356,97.0,103.0,200.0
11357,97.0,103.0,200.0
11358,96.0,104.0,200.0
11359,97.0,103.0,200.0
11360,98.0,102.0,200.0
11361,98.0,102.0,200.0
11362,97.0,103.0,200.0
11363,98.0,102.0,200.0
11364,98.0,102.0,200.0
11365,98.0,102.0,200.0
11366,99.0,101.0,200.0
11367,98.0,102.0,200.0
11368,98.0,102.0,200.0
11369,97.0,103.0,200.0
11370,97.0,103.0,200.0
11371,96.0,104.0,200.0
11372,96.0,104.0,200.0
11373,95.0,105.0,200.0
11374,95.0,105.0,200.0
11375,95.0,105.0,200.0
11376,96.0,104.0,200.0
11377,96.0,104.0,200.0
11378,96.0,104.0,200.0
11379,97.0,103.0,200.0
11380,98.0,102.0,200.0
11381,98.0,102.0,200.0
11382,98.0,102.0,200.0
11383,99.0,101.0,200.0
11384,98.0,102.0,200.0
11385,99.0,101.0,200.0
11386,99.0,101.0,200.0
11387,99.0,101.0,200.0
11388,98.0,102.0,200.0
11389,98.0,102.0,200.0
11390,98.0,102.0,200.0
11391,98.0,102.0,200.0
11392,98.0,102.0,200.0
11393,98.0,102.0,200.0
11394,98.0,102.0,200.0
11395,99.0,101.0,200.0
11396,99.0,101.0,200.0
11397,100.0,100.0,200.0
11398,101.0,99.0,200.0
11399,101.0,99.0,200.0
11400,101.0,99.0,200.0
11401,102.0,98.0,200.0
11402,103.0,97.0,200.0
11403,103.0,97.0,200.0
11404,102.0,98.0,200.0
11405,102.0,98.0,200.0
11406,103.0,97.0,200.0
11407,103.0,97.0,200.0
11408,103.0,97.0,200.0
11409,103.0,97.0,200.0
11410,102.0,98.0,200.0
11411,102.0,98.0,200.0
11412,102.0,98.0,200.0
11413,102.0,98.0,200.0
11414,102.0,98.0,200.0
11415,102.0,98.0,200.0
11416,102.0,98.0,200.0
11417,102.0,98.0,200.0
11418,101.0,99.0,200.0
11419,101.0,99.0,200.0
11420,100.0,100.0,200.0
11421,99.0,101.0,200.0
11422,98.0,102.0,200.0
11423,99.0,101.0,200.0
11424,100.0,100.0,200.0
11425,100.0,100.0,200.0
11426,100.0,100.0,200.0
11427,100.0,100.0,200.0
11428,100.0,100.0,200.0
11429,99.0,101.0,200.0
11430,99.0,101.0,200.0
11431,99.0,101.0,200.0
11432,99.0,101.0,200.0
11433,99.0,101.0,200.0
11434,99.0,101.0,200.0
11435,99.0,101.0,200.0
11436,99.0,101.0,200.0
11437,99.0,101.0,200.0
11438,99.0,101.0,200.0
11439,98.0,102.0,200.0
11440,98.0,102.0,200.0
11441,98.0,102.0,200.0
11442,97.0,103.0,200.0
11443,96.0,104.0,200.0
11444,96.0,104.0,200.0
11445,96.0,104.0,200.0
11446,96.0,104.0,200.0
11447,96.0,104.0,200.0
11448,95.0,105.0,200.0
11449,94.0,106.0,200.0
11450,93.0,107.0,200.0
11451,94.0,106.0,200.0
11452,94.0,106.0,200.0
11453,94.0,106.0,200.0
11454,95.0,105.0,200.0
11455,96.0,104.0,200.0
11456,95.0,105.0,200.0
11457,95.0,105.0,200.0
11458,95.0,105.0,200.0
11459,95.0,105.0,200.0
11460,95.0,105.0,200.0
11461,94.0,106.0,200.0
11462,93.0,107.0,200.0
11463,94.0,106.0,200.0
11464,94.0,106.0,200.0
11465,94.0,106.0,200.0
11466,94.0,106.0,200.0
11467,95.0,105.0,200.0
11468,96.0,104.0,200.0
11469,96.0,104.0,200.0
11470,96.0,104.0,200.0
11471,97.0,103.0,200.0
11472,97.0,103.0,200.0
11473,97.0,103.0,200.0
11474,97.0,103.0,200.0
11475,96.0,104.0,200.0
11476,95.0,105.0,200.0
11477,96.0,104.0,200.0
11478,96.0,104.0,200.0
11479,96.0,104.0,200.0
11480,96.0,104.0,200.0
11481,96.0,104.0,200.0
11482,96.0,104.0,200.0
11483,96.0,104.0,200.0
11484,96.0,104.0,200.0
11485,96.0,104.0,200.0
11486,96.0,104.0,200.0
11487,95.0,105.0,200.0
11488,94.0,106.0,200.0
11489,93.0,107.0,200.0
11490,92.0,108.0,200.0
11491,92.0,108.0,200.0
11492,91.0,109.0,200.0
11493,91.0,109.0,200.0
11494,92.0,108.0,200.0
11495,93.0,107.0,200.0
11496,94.0,106.0,200.0
11497,93.0,107.0,200.0
11498,94.0,106.0,200.0
11499,94.0,106.0,200.0
11500,94.0,106.0,200.0
11501,94.0,106.0,200.0
11502,94.0,106.0,200.0
11503,94.0,106.0,200.0
11504,93.0,107.0,200.0
11505,93.0,107.0,200.0
11506,93.0,107.0,200.0
11507,93.0,107.0,200.0
11508,93.0,107.0,200.0
11509,93.0,107.0,200.0
11510,94.0,106.0,200.0
11511,94.0,106.0,200.0
11512,94.0,106.0,200.0
11513,94.0,106.0,200.0
11514,94.0,106.0,200.0
11515,95.0,105.0,200.0
11516,95.0,105.0,200.0
11517,95.0,104.0,201.0
11518,96.0,103.0,201.0
11519,96.0,103.0,201.0
11520,96.0,103.0,201.0
11521,96.0,103.0,201.0
11522,96.0,103.0,201.0
11523,97.0,102.0,201.0
11524,97.0,102.0,201.0
11525,98.0,101.0,201.0
11526,98.0,101.0,201.0
11527,98.0,101.0,201.0
11528,98.0,101.0,201.0
11529,98.0,101.0,201.0
11530,98.0,101.0,201.0
11531,99.0,100.0,201.0
11532,100.0,99.0,201.0
11533,101.0,98.0,201.0
11534,100.0,99.0,201.0
11535,100.0,99.0,201.0
11536,100.0,99.0,201.0
11537,100.0,99.0,201.0
11538,100.0,99.0,201.0
11539,100.0,99.0,201.0
11540,100.0,99.0,201.0
11541,100.0,99.0,201.0
11542,100.0,99.0,201.0
11543,101.0,98.0,201.0
11544,100.0,99.0,201.0
11545,100.0,99.0,201.0
11546,100.0,99.0,201.0
11547,99.0,100.0,201.0
11548,98.0,101.0,201.0
11549,98.0,101.0,201.0
11550,98.0,101.0,201.0
11551,97.0,102.0,201.0
11552,96.0,103.0,201.0
11553,96.0,103.0,201.0
11554,97.0,102.0,201.0
11555,96.0,103.0,201.0
11556,96.0,103.0,201.0
11557,96.0,103.0,201.0
11558,96.0,103.0,201.0
11559,96.0,103.0,201.0
11560,95.0,104.0,201.0
11561,96.0,103.0,201.0
11562,96.0,103.0,201.0
11563,96.0,103.0,201.0
11564,96.0,103.0,201.0
11565,96.0,103.0,201.0
11566,95.0,104.0,201.0
11567,94.0,105.0,201.0
11568,94.0,105.0,201.0
11569,94.0,105.0,201.0
11570,95.0,104.0,201.0
11571,95.0,104.0,201.0
11572,95.0,104.0,201.0
11573,94.0,105.0,201.0
11574,94.0,105.0,201.0
11575,94.0,105.0,201.0
11576,94.0,105.0,201.0
11577,93.0,106.0,201.0
11578,93.0,106.0,201.0
11579,94.0,105.0,201.0
11580,94.0,105.0,201.0
11581,94.0,105.0,201.0
11582,95.0,104.0,201.0
11583,96.0,103.0,201.0
11584,96.0,103.0,201.0
11585,96.0,103.0,201.0
11586,96.0,103.0,201.0
11587,96.0,103.0,201.0
11588,95.0,104.0,201.0
11589,95.0,104.0,201.0
11590,95.0,104.0,201.0
11591,94.0,105.0,201.0
11592,94.0,105.0,201.0
11593,94.0,105.0,201.0
11594,95.0,104.0,201.0
11595,96.0,103.0,201.0
11596,96.0,103.0,201.0
11597,97.0,102.0,201.0
11598,97.0,102.0,201.0
11599,97.0,102.0,201.0
11600,97.0,102.0,201.0
11601,98.0,101.0,201.0
11602,98.0,101.0,201.0
11603,98.0,101.0,201.0
11604,98.0,101.0,201.0
11605,98.0,101.0,201.0
11606,99.0,100.0,201.0
11607,99.0,100.0,201.0
11608,99.0,100.0,201.0
11609,99.0,100.0,201.0
11610,98.0,101.0,201.0
11611,97.0,102.0,201.0
11612,98.0,101.0,201.0
11613,99.0,100.0,201.0
11614,99.0,100.0,201.0
11615,99.0,100.0,201.0
11616,99.0,100.0,201.0
11617,100.0,99.0,201.0
11618,100.0,99.0,201.0
11619,100.0,99.0,201.0
11620,100.0,99.0,201.0
11621,100.0,99.0,201.0
11622,100.0,99.0,201.0
11623,100.0,99.0,201.0
11624,99.0,100.0,201.0
11625,99.0,100.0,201.0
11626,99.0,100.0,201.0
11627,99.0,100.0,201.0
11628,99.0,100.0,201.0
11629,99.0,100.0,201.0
11630,99.0,100.0,201.0
11631,99.0,100.0,201.0
11632,99.0,100.0,201.0
11633,99.0,100.0,201.0
11634,98.0,101.0,201.0
11635,98.0,101.0,201.0
11636,97.0,102.0,201.0
11637,96.0,103.0,201.0
11638,96.0,103.0,201.0
11639,96.0,103.0,201.0
11640,97.0,102.0,201.0
11641,97.0,102.0,201.0
11642,96.0,103.0,201.0
11643,96.0,103.0,201.0
11644,96.0,103.0,201.0
11645,96.0,103.0,201.0
11646,96.0,103.0,201.0
11647,96.0,103.0,201.0
11648,97.0,102.0,201.0
11649,97.0,102.0,201.0
11650,97.0,102.0,201.0
11651,97.0,102.0,201.0
11652,97.0,102.0,201.0
11653,97.0,102.0,201.0
11654,97.0,102.0,201.0
11655,98.0,101.0,201.0
11656,98.0,101.0,201.0
11657,98.0,101.0,201.0
11658,98.0,101.0,201.0
11659,98.0,101.0,201.0
11660,99.0,100.0,201.0
11661,100.0,99.0,201.0
11662,100.0,99.0,201.0
11663,100.0,99.0,201.0
11664,99.0,100.0,201.0
11665,99.0,100.0,201.0
11666,100.0,99.0,201.0
11667,100.0,99.0,201.0
11668,101.0,98.0,201.0
11669,101.0,98.0,201.0
11670,101.0,98.0,201.0
11671,100.0,99.0,201.0
11672,99.0,100.0,201.0
11673,99.0,100.0,201.0
11674,98.0,101.0,201.0
11675,98.0,101.0,201.0
11676,99.0,100.0,201.0
11677,99.0,100.0,201.0
11678,99.0,100.0,201.0
11679,99.0,100.0,201.0
11680,99.0,100.0,201.0
11681,100.0,99.0,201.0
11682,100.0,99.0,201.0
11683,100.0,99.0,201.0
11684,100.0,99.0,201.0
11685,100.0,99.0,201.0
11686,99.0,100.0,201.0
11687,100.0,99.0,201.0
11688,99.0,100.0,201.0
11689,100.0,99.0,201.0
11690,100.0,99.0,201.0
11691,100.0,99.0,201.0
11692,101.0,98.0,201.0
11693,101.0,98.0,201.0
11694,100.0,99.0,201.0
11695,99.0,100.0,201.0
11696,99.0,100.0,201.0
11697,99.0,100.0,201.0
11698,98.0,101.0,201.0
11699,99.0,100.0,201.0
11700,99.0,100.0,201.0
11701,98.0,101.0,201.0
11702,97.0,102.0,201.0
11703,97.0,102.0,201.0
11704,96.0,103.0,201.0
11705,96.0,103.0,201.0
11706,95.0,104.0,201.0
11707,96.0,103.0,201.0
11708,96.0,103.0,201.0
11709,96.0,103.0,201.0
11710,96.0,103.0,201.0
11711,97.0,102.0,201.0
11712,98.0,101.0,201.0
11713,98.0,101.0,201.0
11714,99.0,100.0,201.0
11715,99.0,100.0,201.0
11716,100.0,99.0,201.0
11717,100.0,99.0,201.0
11718,99.0,100.0,201.0
11719,99.0,100.0,201.0
11720,99.0,100.0,201.0
11721,99.0,100.0,201.0
11722,99.0,100.0,201.0
11723,99.0,100.0,201.0
11724,99.0,100.0,201.0
11725,100.0,99.0,201.0
11726,100.0,99.0,201.0
11727,100.0,99.0,201.0
11728,100.0,99.0,201.0
11729,100.0,99.0,201.0
11730,100.0,99.0,201.0
11731,100.0,99.0,201.0
11732,100.0,99.0,201.0
11733,100.0,99.0,201.0
11734,100.0,99.0,201.0
11735,100.0,99.0,201.0
11736,100.0,99.0,201.0
11737,100.0,99.0,201.0
11738,100.0,99.0,201.0
11739,100.0,99.0,201.0
11740,100.0,99.0,201.0
11741,101.0,98.0,201.0
11742,100.0,99.0,201.0
11743,100.0,99.0,201.0
11744,100.0,99.0,201.0
11745,100.0,99.0,201.0
11746,100.0,99.0,201.0
11747,100.0,99.0,201.0
11748,100.0,99.0,201.0
11749,99.0,100.0,201.0
11750,100.0,99.0,201.0
11751,100.0,99.0,201.0
11752,100.0,99.0,201.0
11753,100.0,99.0,201.0
11754,101.0,98.0,201.0
11755,100.0,99.0,201.0
11756,100.0,99.0,201.0
11757,100.0,99.0,201.0
11758,100.0,99.0,201.0
11759,101.0,98.0,201.0
11760,101.0,98.0,201.0
11761,101.0,98.0,201.0
11762,101.0,98.0,201.0
11763,101.0,98.0,201.0
11764,102.0,97.0,201.0
11765,102.0,97.0,201.0
11766,101.0,98.0,201.0
11767,101.0,98.0,201.0
11768,100.0,99.0,201.0
11769,100.0,99.0,201.0
11770,100.0,99.0,201.0
11771,100.0,99.0,201.0
11772,101.0,98.0,201.0
11773,101.0,98.0,201.0
11774,101.0,98.0,201.0
11775,101.0,98.0,201.0
11776,101.0,98.0,201.0
11777,101.0,98.0,201.0
11778,101.0,98.0,201.0
11779,101.0,98.0,201.0
11780,101.0,98.0,201.0
11781,100.0,99.0,201.0
11782,101.0,98.0,201.0
11783,102.0,97.0,201.0
11784,102.0,97.0,201.0
11785,101.0,98.0,201.0
11786,102.0,97.0,201.0
11787,102.0,97.0,201.0
11788,101.0,98.0,201.0
11789,102.0,97.0,201.0
11790,102.0,97.0,201.0
11791,101.0,98.0,201.0
11792,101.0,98.0,201.0
11793,101.0,98.0,201.0
11794,102.0,97.0,201.0
11795,102.0,97.0,201.0
11796,102.0,97.0,201.0
11797,102.0,97.0,201.0
11798,102.0,97.0,201.0
11799,102.0,97.0,201.0
11800,103.0,96.0,201.0
11801,103.0,96.0,201.0
11802,103.0,96.0,201.0
11803,103.0,96.0,201.0
11804,104.0,95.0,201.0
11805,103.0,96.0,201.0
11806,103.0,96.0,201.0
11807,103.0,96.0,201.0
11808,103.0,96.0,201.0
11809,103.0,96.0,201.0
11810,104.0,95.0,201.0
11811,104.0,95.0,201.0
11812,104.0,95.0,201.0
11813,104.0,95.0,201.0
11814,103.0,96.0,201.0
11815,103.0,96.0,201.0
11816,103.0,96.0,201.0
11817,103.0,96.0,201.0
11818,103.0,96.0,201.0
11819,103.0,96.0,201.0
11820,104.0,95.0,201.0
11821,104.0,95.0,201.0
11822,104.0,95.0,201.0
11823,103.0,96.0,201.0
11824,103.0,96.0,201.0
11825,103.0,96.0,201.0
11826,104.0,95.0,201.0
11827,104.0,95.0,201.0
11828,104.0,95.0,201.0
11829,104.0,95.0,201.0
11830,104.0,95.0,201.0
11831,105.0,94.0,201.0
11832,105.0,94.0,201.0
11833,105.0,94.0,201.0
11834,106.0,93.0,201.0
11835,107.0,92.0,201.0
11836,107.0,92.0,201.0
11837,108.0,91.0,201.0
11838,107.0,92.0,201.0
11839,106.0,93.0,201.0
11840,106.0,93.0,201.0
11841,106.0,93.0,201.0
11842,106.0,93.0,201.0
11843,106.0,93.0,201.0
11844,105.0,94.0,201.0
11845,104.0,95.0,201.0
11846,104.0,95.0,201.0
11847,104.0,95.0,201.0
11848,104.0,95.0,201.0
11849,104.0,95.0,201.0
11850,104.0,95.0,201.0
11851,104.0,95.0,201.0
11852,104.0,95.0,201.0
11853,105.0,94.0,201.0
11854,104.0,95.0,201.0
11855,103.0,96.0,201.0
11856,103.0,96.0,201.0
11857,103.0,96.0,201.0
11858,103.0,96.0,201.0
11859,103.0,96.0,201.0
11860,103.0,96.0,201.0
11861,102.0,97.0,201.0
11862,102.0,97.0,201.0
11863,102.0,97.0,201.0
11864,102.0,97.0,201.0
11865,102.0,97.0,201.0
11866,102.0,97.0,201.0
11867,102.0,97.0,201.0
11868,102.0,97.0,201.0
11869,102.0,97.0,201.0
11870,102.0,97.0,201.0
11871,102.0,97.0,201.0
11872,102.0,97.0,201.0
11873,102.0,97.0,201.0
11874,102.0,97.0,201.0
11875,103.0,96.0,201.0
11876,103.0,96.0,201.0
11877,103.0,96.0,201.0
11878,103.0,96.0,201.0
11879,102.0,97.0,201.0
11880,102.0,97.0,201.0
11881,102.0,97.0,201.0
11882,102.0,97.0,201.0
11883,102.0,97.0,201.0
11884,103.0,96.0,201.0
11885,103.0,96.0,201.0
11886,103.0,96.0,201.0
11887,103.0,96.0,201.0
11888,103.0,96.0,201.0
11889,103.0,96.0,201.0
11890,104.0,95.0,201.0
11891,104.0,95.0,201.0
11892,104.0,95.0,201.0
11893,104.0,95.0,201.0
11894,104.0,95.0,201.0
11895,104.0,95.0,201.0
11896,105.0,94.0,201.0
11897,105.0,94.0,201.0
11898,105.0,94.0,201.0
11899,105.0,94.0,201.0
11900,105.0,94.0,201.0
11901,105.0,94.0,201.0
11902,105.0,94.0,201.0
11903,105.0,94.0,201.0
11904,105.0,94.0,201.0
11905,104.0,95.0,201.0
11906,104.0,95.0,201.0
11907,104.0,95.0,201.0
11908,104.0,95.0,201.0
11909,104.0,95.0,201.0
11910,104.0,95.0,201.0
11911,105.0,94.0,201.0
11912,105.0,94.0,201.0
11913,105.0,94.0,201.0
11914,105.0,94.0,201.0
11915,104.0,95.0,201.0
11916,104.0,95.0,201.0
11917,104.0,95.0,201.0
11918,104.0,95.0,201.0
11919,104.0,95.0,201.0
11920,105.0,94.0,201.0
11921,106.0,94.0,200.0
11922,105.0,95.0,200.0
11923,104.0,96.0,200.0
11924,104.0,96.0,200.0
11925,103.0,97.0,200.0
11926,103.0,97.0,200.0
11927,102.0,98.0,200.0
11928,102.0,98.0,200.0
11929,101.0,99.0,200.0
11930,100.0,100.0,200.0
11931,100.0,100.0,200.0
11932,99.0,101.0,200.0
11933,100.0,100.0,200.0
11934,101.0,99.0,200.0
11935,100.0,100.0,200.0
11936,100.0,100.0,200.0
11937,101.0,99.0,200.0
11938,101.0,99.0,200.0
11939,102.0,98.0,200.0
11940,102.0,98.0,200.0
11941,101.0,99.0,200.0
11942,102.0,98.0,200.0
11943,102.0,98.0,200.0
11944,102.0,98.0,200.0
11945,102.0,98.0,200.0
11946,102.0,98.0,200.0
11947,102.0,98.0,200.0
11948,102.0,98.0,200.0
11949,101.0,99.0,200.0
11950,100.0,100.0,200.0
11951,100.0,100.0,200.0
11952,100.0,100.0,200.0
11953,100.0,100.0,200.0
11954,100.0,100.0,200.0
11955,99.0,101.0,200.0
11956,98.0,102.0,200.0
11957,97.0,103.0,200.0
11958,97.0,103.0,200.0
11959,97.0,103.0,200.0
11960,97.0,103.0,200.0
11961,98.0,102.0,200.0
11962,99.0,101.0,200.0
11963,99.0,101.0,200.0
11964,98.0,102.0,200.0
11965,98.0,102.0,200.0
11966,98.0,102.0,200.0
11967,98.0,102.0,200.0
11968,98.0,102.0,200.0
11969,99.0,101.0,200.0
11970,99.0,101.0,200.0
11971,99.0,101.0,200.0
11972,100.0,100.0,200.0
11973,100.0,100.0,200.0
11974,100.0,100.0,200.0
11975,101.0,99.0,200.0
11976,100.0,100.0,200.0
11977,101.0,99.0,200.0
11978,100.0,100.0,200.0
11979,101.0,99.0,200.0
11980,100.0,100.0,200.0
11981,100.0,100.0,200.0
11982,101.0,99.0,200.0
11983,101.0,99.0,200.0
11984,101.0,99.0,200.0
11985,101.0,99.0,200.0
11986,101.0,99.0,200.0
11987,101.0,99.0,200.0
11988,101.0,99.0,200.0
11989,100.0,100.0,200.0
11990,100.0,100.0,200.0
11991,100.0,100.0,200.0
11992,99.0,101.0,200.0
11993,99.0,101.0,200.0
11994,100.0,100.0,200.0
11995,99.0,101.0,200.0
11996,99.0,101.0,200.0
11997,98.0,102.0,200.0
11998,98.0,102.0,200.0
11999,98.0,102.0,200.0
12000,98.0,102.0,200.0
12001,98.0,102.0,200.0
12002,98.0,102.0,200.0
12003,97.0,103.0,200.0
12004,97.0,103.0,200.0
12005,97.0,103.0,200.0
12006,97.0,103.0,200.0
12007,97.0,103.0,200.0
12008,96.0,104.0,200.0
12009,96.0,104.0,200.0
12010,97.0,103.0,200.0
12011,98.0,102.0,200.0
12012,98.0,102.0,200.0
12013,98.0,102.0,200.0
12014,98.0,102.0,200.0
12015,98.0,102.0,200.0
12016,98.0,102.0,200.0
12017,98.0,102.0,200.0
12018,98.0,102.0,200.0
12019,98.0,102.0,200.0
12020,98.0,102.0,200.0
12021,98.0,102.0,200.0
12022,98.0,102.0,200.0
12023,98.0,102.0,200.0
12024,97.0,103.0,200.0
12025,97.0,103.0,200.0
12026,97.0,103.0,200.0
12027,97.0,103.0,200.0
12028,97.0,103.0,200.0
12029,97.0,103.0,200.0
12030,97.0,103.0,200.0
12031,98.0,102.0,200.0
12032,98.0,102.0,200.0
12033,99.0,101.0,200.0
12034,99.0,101.0,200.0
12035,98.0,102.0,200.0
12036,98.0,102.0,200.0
12037,99.0,101.0,200.0
12038,99.0,101.0,200.0
12039,99.0,101.0,200.0
12040,99.0,101.0,200.0
12041,99.0,101.0,200.0
12042,99.0,101.0,200.0
12043,99.0,101.0,200.0
12044,99.0,101.0,200.0
12045,100.0,100.0,200.0
12046,100.0,100.0,200.0
12047,100.0,100.0,200.0
12048,101.0,99.0,200.0
12049,102.0,98.0,200.0
12050,101.0,99.0,200.0
12051,101.0,99.0,200.0
12052,101.0,99.0,200.0
12053,101.0,99.0,200.0
12054,102.0,98.0,200.0
12055,101.0,99.0,200.0
12056,100.0,100.0,200.0
12057,99.0,101.0,200.0
12058,99.0,101.0,200.0
12059,99.0,101.0,200.0
12060,99.0,101.0,200.0
